DateTime,Temperature,Dew Point,Relative Humidity,datetime,T_out_C,T_in_C,mode,Q_hvac_W,E_heat_kWh,E_heat_kWh_cum,E_heat_th_kWh,E_heat_elec_kWh_COP1p0,CO2_kg_COP1p0,E_heat_elec_kWh_COP1p0_cum,CO2_kg_COP1p0_cum,E_heat_elec_kWh_COP3p0,CO2_kg_COP3p0,E_heat_elec_kWh_COP3p0_cum,CO2_kg_COP3p0_cum
2026-01-24 05:31:00,26,22.62,87,2026-01-24 05:31:00,-3.3333333333333335,20.730843369934576,OFF,0.0,0.0,59.0,0.0,0.0,0.0,177.0,53.099999999999945,0.0,0.0,59.0,17.70000000000002
2026-01-24 05:45:00,26,22.62,87,2026-01-24 05:45:00,-3.3333333333333335,20.610362044660068,OFF,0.0,0.0,59.0,0.0,0.0,0.0,177.0,53.099999999999945,0.0,0.0,59.0,17.70000000000002
2026-01-24 06:00:00,26,22.62,87,2026-01-24 06:00:00,-3.3333333333333335,20.490784329325116,HEAT,12000.0,1.0,60.0,3.0,3.0,0.8999999999999999,180.0,53.99999999999994,1.0,0.3,60.0,18.00000000000002
2026-01-24 06:15:00,26,22.62,87,2026-01-24 06:15:00,-3.3333333333333335,20.732103446855177,OFF,0.0,0.0,60.0,0.0,0.0,0.0,180.0,53.99999999999994,0.0,0.0,60.0,18.00000000000002
2026-01-24 06:31:00,26,22.62,87,2026-01-24 06:31:00,-3.3333333333333335,20.61161267100376,OFF,0.0,0.0,60.0,0.0,0.0,0.0,180.0,53.99999999999994,0.0,0.0,60.0,18.00000000000002
2026-01-24 06:46:00,26,22.62,87,2026-01-24 06:46:00,-3.3333333333333335,20.492025575971233,HEAT,12000.0,1.0,61.0,3.0,3.0,0.8999999999999999,183.0,54.89999999999994,1.0,0.3,61.0,18.300000000000022
2026-01-24 07:01:00,26,22.62,87,2026-01-24 07:01:00,-3.3333333333333335,20.73333538415145,OFF,0.0,0.0,61.0,0.0,0.0,0.0,183.0,54.89999999999994,0.0,0.0,61.0,18.300000000000022
2026-01-24 07:15:00,26,22.33,86,2026-01-24 07:15:00,-3.3333333333333335,20.612835368770313,OFF,0.0,0.0,61.0,0.0,0.0,0.0,183.0,54.89999999999994,0.0,0.0,61.0,18.300000000000022
2026-01-24 07:30:00,26,22.62,87,2026-01-24 07:30:00,-3.3333333333333335,20.493239103504536,HEAT,12000.0,1.0,62.0,3.0,3.0,0.8999999999999999,186.0,55.79999999999994,1.0,0.3,62.0,18.600000000000023
2026-01-24 07:45:00,25,21.34,86,2026-01-24 07:45:00,-3.888888888888889,20.734539810228252,OFF,0.0,0.0,62.0,0.0,0.0,0.0,186.0,55.79999999999994,0.0,0.0,62.0,18.600000000000023
2026-01-24 08:00:00,25,21.63,87,2026-01-24 08:00:00,-3.888888888888889,20.609864094984875,OFF,0.0,0.0,62.0,0.0,0.0,0.0,186.0,55.79999999999994,0.0,0.0,62.0,18.600000000000023
2026-01-24 08:16:00,25,21.63,87,2026-01-24 08:16:00,-3.888888888888889,20.48612344760582,HEAT,12000.0,1.0,63.0,3.0,3.0,0.8999999999999999,189.0,56.69999999999994,1.0,0.3,63.0,18.900000000000023
2026-01-24 08:30:00,25,21.63,87,2026-01-24 08:30:00,-3.888888888888889,20.72331085508211,OFF,0.0,0.0,63.0,0.0,0.0,0.0,189.0,56.69999999999994,0.0,0.0,63.0,18.900000000000023
2026-01-24 08:45:00,25,21.34,86,2026-01-24 08:45:00,-3.888888888888889,20.598719357002327,OFF,0.0,0.0,63.0,0.0,0.0,0.0,189.0,56.69999999999994,0.0,0.0,63.0,18.900000000000023
2026-01-24 09:01:00,26,22.33,86,2026-01-24 09:01:00,-3.3333333333333335,20.475062295158143,HEAT,12000.0,1.0,64.0,3.0,3.0,0.8999999999999999,192.0,57.59999999999994,1.0,0.3,64.0,19.200000000000024
2026-01-24 09:16:00,26,22.06,85,2026-01-24 09:16:00,-3.3333333333333335,20.716499327944454,OFF,0.0,0.0,64.0,0.0,0.0,0.0,192.0,57.59999999999994,0.0,0.0,64.0,19.200000000000024
2026-01-24 09:31:00,27,22.75,84,2026-01-24 09:31:00,-2.7777777777777777,20.596125582984875,OFF,0.0,0.0,64.0,0.0,0.0,0.0,192.0,57.59999999999994,0.0,0.0,64.0,19.200000000000024
2026-01-24 09:45:00,28,23.45,83,2026-01-24 09:45:00,-2.2222222222222223,20.480821307779156,HEAT,12000.0,1.0,65.0,3.0,3.0,0.8999999999999999,195.0,58.499999999999936,1.0,0.3,65.0,19.500000000000025
2026-01-24 10:00:00,29,24.71,84,2026-01-24 10:00:00,-1.6666666666666667,20.730548481304144,OFF,0.0,0.0,65.0,0.0,0.0,0.0,195.0,58.499999999999936,0.0,0.0,65.0,19.500000000000025
2026-01-24 10:15:00,30,25.11,82,2026-01-24 10:15:00,-1.1111111111111112,20.622569367694364,OFF,0.0,0.0,65.0,0.0,0.0,0.0,195.0,58.499999999999936,0.0,0.0,65.0,19.500000000000025
2026-01-24 10:30:00,32,28.53,87,2026-01-24 10:30:00,0.0,20.519566764103324,HEAT,12000.0,1.0,66.0,3.0,3.0,0.8999999999999999,198.0,59.399999999999935,1.0,0.3,66.0,19.800000000000026
2026-01-24 10:45:00,33,30.07,89,2026-01-24 10:45:00,0.5555555555555556,20.78567001337255,OFF,0.0,0.0,66.0,0.0,0.0,0.0,198.0,59.399999999999935,0.0,0.0,66.0,19.800000000000026
2026-01-24 11:00:00,34,30.49,87,2026-01-24 11:00:00,1.1111111111111112,20.69394415493892,OFF,0.0,0.0,66.0,0.0,0.0,0.0,198.0,59.399999999999935,0.0,0.0,66.0,19.800000000000026
2026-01-24 11:15:00,35,30.6,84,2026-01-24 11:15:00,1.6666666666666667,20.607072907110215,OFF,0.0,0.0,66.0,0.0,0.0,0.0,198.0,59.399999999999935,0.0,0.0,66.0,19.800000000000026
2026-01-24 11:30:00,37,30.7,78,2026-01-24 11:30:00,2.7777777777777777,20.525019860306887,HEAT,12000.0,1.0,67.0,3.0,3.0,0.8999999999999999,201.0,60.29999999999993,1.0,0.3,67.0,20.100000000000026
2026-01-24 11:45:00,38,30.36,74,2026-01-24 11:45:00,3.3333333333333335,20.81191554468792,OFF,0.0,0.0,67.0,0.0,0.0,0.0,201.0,60.29999999999993,0.0,0.0,67.0,20.100000000000026
2026-01-24 12:00:00,40,31.6,72,2026-01-24 12:00:00,4.444444444444445,20.74082617810276,OFF,0.0,0.0,67.0,0.0,0.0,0.0,201.0,60.29999999999993,0.0,0.0,67.0,20.100000000000026
2026-01-24 12:16:00,42,32.09,68,2026-01-24 12:16:00,5.555555555555555,20.678603315100325,OFF,0.0,0.0,67.0,0.0,0.0,0.0,201.0,60.29999999999993,0.0,0.0,67.0,20.100000000000026
2026-01-24 12:30:00,44,33.24,66,2026-01-24 12:30:00,6.666666666666667,20.62518045690374,OFF,0.0,0.0,67.0,0.0,0.0,0.0,201.0,60.29999999999993,0.0,0.0,67.0,20.100000000000026
2026-01-24 12:45:00,46,33.17,61,2026-01-24 12:45:00,7.777777777777778,20.58049160347696,OFF,0.0,0.0,67.0,0.0,0.0,0.0,201.0,60.29999999999993,0.0,0.0,67.0,20.100000000000026
2026-01-24 13:00:00,46,32.76,60,2026-01-24 13:00:00,7.777777777777778,20.544471249784216,HEAT,12000.0,1.0,68.0,3.0,3.0,0.8999999999999999,204.0,61.19999999999993,1.0,0.3,68.0,20.400000000000027
2026-01-24 13:16:00,45,30.52,57,2026-01-24 13:16:00,7.222222222222222,20.868721048744167,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 13:30:00,46,30.58,55,2026-01-24 13:30:00,7.777777777777778,20.826372307545252,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 13:45:00,48,31.51,53,2026-01-24 13:45:00,8.88888888888889,20.788507848571996,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 14:00:00,49,31.5,51,2026-01-24 14:00:00,9.444444444444445,20.759260706374373,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 14:16:00,49,30.99,50,2026-01-24 14:16:00,9.444444444444445,20.7343995844099,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 14:30:00,48,30.56,51,2026-01-24 14:30:00,8.88888888888889,20.709724920860157,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 14:45:00,49,29.46,47,2026-01-24 14:45:00,9.444444444444445,20.68106865062037,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 15:00:00,50,28.76,44,2026-01-24 15:00:00,10.0,20.65679396907405,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 15:15:00,53,30.34,42,2026-01-24 15:15:00,11.666666666666666,20.636868014305996,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 15:31:00,53,30.92,43,2026-01-24 15:31:00,11.666666666666666,20.6295915041987,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 15:45:00,52,30.58,44,2026-01-24 15:45:00,11.11111111111111,20.62236956791721,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 16:00:00,50,31.93,50,2026-01-24 16:00:00,10.0,20.611035129491164,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 16:15:00,47,32.4,57,2026-01-24 16:15:00,8.333333333333334,20.59145236601998,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 16:31:00,44,32.09,63,2026-01-24 16:31:00,6.666666666666667,20.55951647327483,OFF,0.0,0.0,68.0,0.0,0.0,0.0,204.0,61.19999999999993,0.0,0.0,68.0,20.400000000000027
2026-01-24 16:46:00,41,30.76,67,2026-01-24 16:46:00,5.0,20.51532009972527,HEAT,12000.0,1.0,69.0,3.0,3.0,0.8999999999999999,207.0,62.09999999999993,1.0,0.3,69.0,20.700000000000028
2026-01-24 17:00:00,39,29.93,70,2026-01-24 17:00:00,3.888888888888889,20.818955198977328,OFF,0.0,0.0,69.0,0.0,0.0,0.0,207.0,62.09999999999993,0.0,0.0,69.0,20.700000000000028
2026-01-24 17:15:00,37,29.39,74,2026-01-24 17:15:00,2.7777777777777777,20.751979701651663,OFF,0.0,0.0,69.0,0.0,0.0,0.0,207.0,62.09999999999993,0.0,0.0,69.0,20.700000000000028
2026-01-24 17:30:00,36,29.41,77,2026-01-24 17:30:00,2.2222222222222223,20.67717318722261,OFF,0.0,0.0,69.0,0.0,0.0,0.0,207.0,62.09999999999993,0.0,0.0,69.0,20.700000000000028
2026-01-24 17:45:00,35,29.07,79,2026-01-24 17:45:00,1.6666666666666667,20.598761054985108,OFF,0.0,0.0,69.0,0.0,0.0,0.0,207.0,62.09999999999993,0.0,0.0,69.0,20.700000000000028
2026-01-24 18:00:00,34,28.4,80,2026-01-24 18:00:00,1.1111111111111112,20.51677034707272,HEAT,12000.0,1.0,70.0,3.0,3.0,0.8999999999999999,210.0,62.99999999999993,1.0,0.3,70.0,21.00000000000003
2026-01-24 18:15:00,33,27.73,81,2026-01-24 18:15:00,0.5555555555555556,20.791227902803005,OFF,0.0,0.0,70.0,0.0,0.0,0.0,210.0,62.99999999999993,0.0,0.0,70.0,21.00000000000003
2026-01-24 18:30:00,33,28.04,82,2026-01-24 18:30:00,0.5555555555555556,20.69946036019865,OFF,0.0,0.0,70.0,0.0,0.0,0.0,210.0,62.99999999999993,0.0,0.0,70.0,21.00000000000003
2026-01-24 18:45:00,32,27.36,83,2026-01-24 18:45:00,0.0,20.608381074163827,OFF,0.0,0.0,70.0,0.0,0.0,0.0,210.0,62.99999999999993,0.0,0.0,70.0,21.00000000000003
2026-01-24 19:00:00,32,27.36,83,2026-01-24 19:00:00,0.0,20.5138182161076,HEAT,12000.0,1.0,71.0,3.0,3.0,0.8999999999999999,213.0,63.89999999999993,1.0,0.3,71.0,21.30000000000003
2026-01-24 19:15:00,31,26.67,84,2026-01-24 19:15:00,-0.5555555555555556,20.77996457948679,OFF,0.0,0.0,71.0,0.0,0.0,0.0,213.0,63.89999999999993,0.0,0.0,71.0,21.30000000000003
2026-01-24 19:30:00,31,26.96,85,2026-01-24 19:30:00,-0.5555555555555556,20.679948178473975,OFF,0.0,0.0,71.0,0.0,0.0,0.0,213.0,63.89999999999993,0.0,0.0,71.0,21.30000000000003
2026-01-24 19:45:00,31,26.96,85,2026-01-24 19:45:00,-0.5555555555555556,20.58068190046875,OFF,0.0,0.0,71.0,0.0,0.0,0.0,213.0,63.89999999999993,0.0,0.0,71.0,21.30000000000003
2026-01-24 20:00:00,30,26.28,86,2026-01-24 20:00:00,-1.1111111111111112,20.48216011954857,HEAT,12000.0,1.0,72.0,3.0,3.0,0.8999999999999999,216.0,64.79999999999993,1.0,0.3,72.0,21.60000000000003
2026-01-24 20:15:00,30,26.55,87,2026-01-24 20:15:00,-1.1111111111111112,20.74021058531862,OFF,0.0,0.0,72.0,0.0,0.0,0.0,216.0,64.79999999999993,0.0,0.0,72.0,21.60000000000003
2026-01-24 20:30:00,30,26.55,87,2026-01-24 20:30:00,-1.1111111111111112,20.636325672595397,OFF,0.0,0.0,72.0,0.0,0.0,0.0,216.0,64.79999999999993,0.0,0.0,72.0,21.60000000000003
2026-01-24 20:45:00,30,26.55,87,2026-01-24 20:45:00,-1.1111111111111112,20.533219896717597,HEAT,12000.0,1.0,73.0,3.0,3.0,0.8999999999999999,219.0,65.69999999999993,1.0,0.3,73.0,21.90000000000003
2026-01-24 21:00:00,30,26.83,88,2026-01-24 21:00:00,-1.1111111111111112,20.79088741415888,OFF,0.0,0.0,73.0,0.0,0.0,0.0,219.0,65.69999999999993,0.0,0.0,73.0,21.90000000000003
2026-01-24 21:15:00,30,26.83,88,2026-01-24 21:15:00,-1.1111111111111112,20.686622425219355,OFF,0.0,0.0,73.0,0.0,0.0,0.0,219.0,65.69999999999993,0.0,0.0,73.0,21.90000000000003
2026-01-24 21:30:00,29,25.84,88,2026-01-24 21:30:00,-1.6666666666666667,20.58313942369688,OFF,0.0,0.0,73.0,0.0,0.0,0.0,219.0,65.69999999999993,0.0,0.0,73.0,21.90000000000003
2026-01-24 21:45:00,29,25.84,88,2026-01-24 21:45:00,-1.6666666666666667,20.476265878019152,HEAT,12000.0,1.0,74.0,3.0,3.0,0.8999999999999999,222.0,66.59999999999994,1.0,0.3,74.0,22.20000000000003
2026-01-24 22:00:00,29,25.84,88,2026-01-24 22:00:00,-1.6666666666666667,20.73019388393401,OFF,0.0,0.0,74.0,0.0,0.0,0.0,222.0,66.59999999999994,0.0,0.0,74.0,22.20000000000003
2026-01-24 22:15:00,29,25.84,88,2026-01-24 22:15:00,-1.6666666666666667,20.622217429804504,OFF,0.0,0.0,74.0,0.0,0.0,0.0,222.0,66.59999999999994,0.0,0.0,74.0,22.20000000000003
2026-01-24 22:30:00,29,26.13,89,2026-01-24 22:30:00,-1.6666666666666667,20.51505079908097,HEAT,12000.0,1.0,75.0,3.0,3.0,0.8999999999999999,225.0,67.49999999999994,1.0,0.3,75.0,22.500000000000032
2026-01-24 22:45:00,28,25.14,89,2026-01-24 22:45:00,-2.2222222222222223,20.768687918087863,OFF,0.0,0.0,75.0,0.0,0.0,0.0,225.0,67.49999999999994,0.0,0.0,75.0,22.500000000000032
2026-01-24 23:00:00,28,25.14,89,2026-01-24 23:00:00,-2.2222222222222223,20.656256092035537,OFF,0.0,0.0,75.0,0.0,0.0,0.0,225.0,67.49999999999994,0.0,0.0,75.0,22.500000000000032
2026-01-24 23:15:00,28,25.14,89,2026-01-24 23:15:00,-2.2222222222222223,20.544667504678603,HEAT,12000.0,1.0,76.0,3.0,3.0,0.8999999999999999,228.0,68.39999999999995,1.0,0.3,76.0,22.800000000000033
2026-01-24 23:30:00,28,25.14,89,2026-01-24 23:30:00,-2.2222222222222223,20.79391583172685,OFF,0.0,0.0,76.0,0.0,0.0,0.0,228.0,68.39999999999995,0.0,0.0,76.0,22.800000000000033
2026-01-24 23:46:00,28,25.14,89,2026-01-24 23:46:00,-2.2222222222222223,20.681294796322227,OFF,0.0,0.0,76.0,0.0,0.0,0.0,228.0,68.39999999999995,0.0,0.0,76.0,22.800000000000033
2026-01-25 00:01:00,28,25.14,89,2026-01-25 00:01:00,-2.2222222222222223,20.569518418683145,OFF,0.0,0.0,76.0,0.0,0.0,0.0,228.0,68.39999999999995,0.0,0.0,76.0,22.800000000000033
2026-01-25 00:15:00,28,25.14,89,2026-01-25 00:15:00,-2.2222222222222223,20.45858036387635,HEAT,12000.0,1.0,77.0,3.0,3.0,0.8999999999999999,231.0,69.29999999999995,1.0,0.3,77.0,23.100000000000033
2026-01-25 00:30:00,27,24.15,89,2026-01-25 00:30:00,-2.7777777777777777,20.708474344480617,OFF,0.0,0.0,77.0,0.0,0.0,0.0,231.0,69.29999999999995,0.0,0.0,77.0,23.100000000000033
2026-01-25 00:45:00,27,24.15,89,2026-01-25 00:45:00,-2.7777777777777777,20.592327453563676,OFF,0.0,0.0,77.0,0.0,0.0,0.0,231.0,69.29999999999995,0.0,0.0,77.0,23.100000000000033
2026-01-25 01:00:00,27,24.15,89,2026-01-25 01:00:00,-2.7777777777777777,20.477051664328616,HEAT,12000.0,1.0,78.0,3.0,3.0,0.8999999999999999,234.0,70.19999999999996,1.0,0.3,78.0,23.400000000000034
2026-01-25 01:15:00,27,24.15,89,2026-01-25 01:15:00,-2.7777777777777777,20.72264044351282,OFF,0.0,0.0,78.0,0.0,0.0,0.0,234.0,70.19999999999996,0.0,0.0,78.0,23.400000000000034
2026-01-25 01:31:00,27,24.15,89,2026-01-25 01:31:00,-2.7777777777777777,20.60638730685314,OFF,0.0,0.0,78.0,0.0,0.0,0.0,234.0,70.19999999999996,0.0,0.0,78.0,23.400000000000034
2026-01-25 01:45:00,26,23.16,89,2026-01-25 01:45:00,-3.3333333333333335,20.49100606871841,HEAT,12000.0,1.0,79.0,3.0,3.0,0.8999999999999999,237.0,71.09999999999997,1.0,0.3,79.0,23.700000000000035
2026-01-25 02:00:00,26,22.89,88,2026-01-25 02:00:00,-3.3333333333333335,20.73232352320302,OFF,0.0,0.0,79.0,0.0,0.0,0.0,237.0,71.09999999999997,0.0,0.0,79.0,23.700000000000035
2026-01-25 02:15:00,26,23.16,89,2026-01-25 02:15:00,-3.3333333333333335,20.611831096779,OFF,0.0,0.0,79.0,0.0,0.0,0.0,237.0,71.09999999999997,0.0,0.0,79.0,23.700000000000035
2026-01-25 02:31:00,26,23.16,89,2026-01-25 02:31:00,-3.3333333333333335,20.492242363553157,HEAT,12000.0,1.0,80.0,3.0,3.0,0.8999999999999999,240.0,71.99999999999997,1.0,0.3,80.0,24.000000000000036
2026-01-25 02:45:00,26,23.16,89,2026-01-25 02:45:00,-3.3333333333333335,20.733550545826507,OFF,0.0,0.0,80.0,0.0,0.0,0.0,240.0,71.99999999999997,0.0,0.0,80.0,24.000000000000036
2026-01-25 03:00:00,26,22.89,88,2026-01-25 03:00:00,-3.3333333333333335,20.613048916732808,OFF,0.0,0.0,80.0,0.0,0.0,0.0,240.0,71.99999999999997,0.0,0.0,80.0,24.000000000000036
2026-01-25 03:16:00,26,22.89,88,2026-01-25 03:16:00,-3.3333333333333335,20.493451049857313,HEAT,12000.0,1.0,81.0,3.0,3.0,0.8999999999999999,243.0,72.89999999999998,1.0,0.3,81.0,24.300000000000036
2026-01-25 03:31:00,26,22.89,88,2026-01-25 03:31:00,-3.3333333333333335,20.734750166983385,OFF,0.0,0.0,81.0,0.0,0.0,0.0,243.0,72.89999999999998,0.0,0.0,81.0,24.300000000000036
2026-01-25 03:45:00,26,22.89,88,2026-01-25 03:45:00,-3.3333333333333335,20.61423954073101,OFF,0.0,0.0,81.0,0.0,0.0,0.0,243.0,72.89999999999998,0.0,0.0,81.0,24.300000000000036
2026-01-25 04:01:00,26,22.89,88,2026-01-25 04:01:00,-3.3333333333333335,20.49463274417552,HEAT,12000.0,1.0,82.0,3.0,3.0,0.8999999999999999,246.0,73.79999999999998,1.0,0.3,82.0,24.600000000000037
2026-01-25 04:15:00,25,21.9,88,2026-01-25 04:15:00,-3.888888888888889,20.735922998594205,OFF,0.0,0.0,82.0,0.0,0.0,0.0,246.0,73.79999999999998,0.0,0.0,82.0,24.600000000000037
2026-01-25 04:30:00,25,21.9,88,2026-01-25 04:30:00,-3.888888888888889,20.61123690943808,OFF,0.0,0.0,82.0,0.0,0.0,0.0,246.0,73.79999999999998,0.0,0.0,82.0,24.600000000000037
2026-01-25 04:45:00,25,22.17,89,2026-01-25 04:45:00,-3.888888888888889,20.48748596595063,HEAT,12000.0,1.0,83.0,3.0,3.0,0.8999999999999999,249.0,74.69999999999999,1.0,0.3,83.0,24.900000000000038
2026-01-25 05:00:00,25,21.9,88,2026-01-25 05:00:00,-3.888888888888889,20.724663154539332,OFF,0.0,0.0,83.0,0.0,0.0,0.0,249.0,74.69999999999999,0.0,0.0,83.0,24.900000000000038
2026-01-25 05:15:00,24,20.91,88,2026-01-25 05:15:00,-4.444444444444445,20.60006151421362,OFF,0.0,0.0,83.0,0.0,0.0,0.0,249.0,74.69999999999999,0.0,0.0,83.0,24.900000000000038
2026-01-25 05:30:00,24,20.91,88,2026-01-25 05:30:00,-4.444444444444445,20.472227719523687,HEAT,12000.0,1.0,84.0,3.0,3.0,0.8999999999999999,252.0,75.6,1.0,0.3,84.0,25.20000000000004
2026-01-25 05:45:00,24,20.91,88,2026-01-25 05:45:00,-4.444444444444445,20.705352678293927,OFF,0.0,0.0,84.0,0.0,0.0,0.0,252.0,75.6,0.0,0.0,84.0,25.20000000000004
2026-01-25 06:00:00,24,20.91,88,2026-01-25 06:00:00,-4.444444444444445,20.57672919987339,OFF,0.0,0.0,84.0,0.0,0.0,0.0,252.0,75.6,0.0,0.0,84.0,25.20000000000004
2026-01-25 06:15:00,24,20.64,87,2026-01-25 06:15:00,-4.444444444444445,20.449070397541007,HEAT,12000.0,1.0,85.0,3.0,3.0,0.8999999999999999,255.0,76.5,1.0,0.3,85.0,25.50000000000004
2026-01-25 06:31:00,25,21.63,87,2026-01-25 06:31:00,-3.888888888888889,20.682369036226117,OFF,0.0,0.0,85.0,0.0,0.0,0.0,255.0,76.5,0.0,0.0,85.0,25.50000000000004
2026-01-25 06:45:00,25,21.63,87,2026-01-25 06:45:00,-3.888888888888889,20.558084601787755,OFF,0.0,0.0,85.0,0.0,0.0,0.0,255.0,76.5,0.0,0.0,85.0,25.50000000000004
2026-01-25 07:00:00,24,20.91,88,2026-01-25 07:00:00,-4.444444444444445,20.43473230060768,HEAT,12000.0,1.0,86.0,3.0,3.0,0.8999999999999999,258.0,77.4,1.0,0.3,86.0,25.80000000000004
2026-01-25 07:15:00,24,20.64,87,2026-01-25 07:15:00,-4.444444444444445,20.66813847501979,OFF,0.0,0.0,86.0,0.0,0.0,0.0,258.0,77.4,0.0,0.0,86.0,25.80000000000004
2026-01-25 07:30:00,25,21.63,87,2026-01-25 07:30:00,-3.888888888888889,20.53979410312381,HEAT,12000.0,1.0,87.0,3.0,3.0,0.8999999999999999,261.0,78.30000000000001,1.0,0.3,87.0,26.10000000000004
2026-01-25 07:45:00,25,21.9,88,2026-01-25 07:45:00,-3.888888888888889,20.776578980683716,OFF,0.0,0.0,87.0,0.0,0.0,0.0,261.0,78.30000000000001,0.0,0.0,87.0,26.10000000000004
2026-01-25 08:00:00,24,20.91,88,2026-01-25 08:00:00,-4.444444444444445,20.65158797166192,OFF,0.0,0.0,87.0,0.0,0.0,0.0,261.0,78.30000000000001,0.0,0.0,87.0,26.10000000000004
2026-01-25 08:15:00,24,20.64,87,2026-01-25 08:15:00,-4.444444444444445,20.523367728541125,HEAT,12000.0,1.0,88.0,3.0,3.0,0.8999999999999999,264.0,79.20000000000002,1.0,0.3,88.0,26.40000000000004
2026-01-25 08:30:00,25,21.63,87,2026-01-25 08:30:00,-3.888888888888889,20.756109137243733,OFF,0.0,0.0,88.0,0.0,0.0,0.0,264.0,79.20000000000002,0.0,0.0,88.0,26.40000000000004
2026-01-25 08:45:00,25,21.34,86,2026-01-25 08:45:00,-3.888888888888889,20.63127165204774,OFF,0.0,0.0,88.0,0.0,0.0,0.0,264.0,79.20000000000002,0.0,0.0,88.0,26.40000000000004
2026-01-25 09:00:00,26,22.33,86,2026-01-25 09:00:00,-3.3333333333333335,20.507370447990716,HEAT,12000.0,1.0,89.0,3.0,3.0,0.8999999999999999,267.0,80.10000000000002,1.0,0.3,89.0,26.700000000000042
2026-01-25 09:16:00,26,22.33,86,2026-01-25 09:16:00,-3.3333333333333335,20.748565169630787,OFF,0.0,0.0,89.0,0.0,0.0,0.0,267.0,80.10000000000002,0.0,0.0,89.0,26.700000000000042
2026-01-25 09:31:00,27,22.75,84,2026-01-25 09:31:00,-2.7777777777777777,20.627950930858557,OFF,0.0,0.0,89.0,0.0,0.0,0.0,267.0,80.10000000000002,0.0,0.0,89.0,26.700000000000042
2026-01-25 09:45:00,28,24.03,85,2026-01-25 09:45:00,-2.2222222222222223,20.512407965543783,HEAT,12000.0,1.0,90.0,3.0,3.0,0.8999999999999999,270.0,81.00000000000003,1.0,0.3,90.0,27.000000000000043
2026-01-25 10:01:00,28,24.3,86,2026-01-25 10:01:00,-2.2222222222222223,20.761898239135537,OFF,0.0,0.0,90.0,0.0,0.0,0.0,270.0,81.00000000000003,0.0,0.0,90.0,27.000000000000043
2026-01-25 10:16:00,30,25.39,83,2026-01-25 10:16:00,-1.1111111111111112,20.649517335675352,OFF,0.0,0.0,90.0,0.0,0.0,0.0,270.0,81.00000000000003,0.0,0.0,90.0,27.000000000000043
2026-01-25 10:30:00,31,27.82,88,2026-01-25 10:30:00,-0.5555555555555556,20.546312622324457,HEAT,12000.0,1.0,91.0,3.0,3.0,0.8999999999999999,273.0,81.90000000000003,1.0,0.3,91.0,27.300000000000043
2026-01-25 10:46:00,32,29.35,90,2026-01-25 10:46:00,0.0,20.808048610990355,OFF,0.0,0.0,91.0,0.0,0.0,0.0,273.0,81.90000000000003,0.0,0.0,91.0,27.300000000000043
2026-01-25 11:00:00,33,29.5,87,2026-01-25 11:00:00,0.5555555555555556,20.711988246407927,OFF,0.0,0.0,91.0,0.0,0.0,0.0,273.0,81.90000000000003,0.0,0.0,91.0,27.300000000000043
2026-01-25 11:15:00,34,29.61,84,2026-01-25 11:15:00,1.1111111111111112,20.620815001226536,OFF,0.0,0.0,91.0,0.0,0.0,0.0,273.0,81.90000000000003,0.0,0.0,91.0,27.300000000000043
2026-01-25 11:31:00,35,29.7,81,2026-01-25 11:31:00,1.6666666666666667,20.53449222205067,HEAT,12000.0,1.0,92.0,3.0,3.0,0.8999999999999999,276.0,82.80000000000004,1.0,0.3,92.0,27.600000000000044
2026-01-25 11:46:00,36,29.41,77,2026-01-25 11:46:00,2.2222222222222223,20.81298353038529,OFF,0.0,0.0,92.0,0.0,0.0,0.0,276.0,82.80000000000004,0.0,0.0,92.0,27.600000000000044
